CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,EVENT_NUMBER,INDEX
3,13185301,2024-01-17 19:33:00,Куйбышевская,"Ю-ВОСТ, ВЧДЭ-6 КОЧЕТОВКА",,,,Тонкий гребень колеса грузового вагона,CV,2024,,,,,,,16 days 09:58:00,23638.0,10.0,57,0.038329911019849415
3,13186408,2024-01-17 20:10:00,Красноярская,"В-СИБ, ВЧДЭ-13 ТАЙШЕТ",,,,Тонкий гребень колеса грузового вагона,CV,2024,,,,,,,16 days 10:35:00,23675.0,37.0,58,0.039014373716632446
1,13185261,2024-01-18 08:25:00,Октябрьская,"ОКТ, ВЧД-14 ТВЕРЬ","1шт ч(к учету 1,18ч)",,,Дефект манжеты № 6 усл. № 270.313 штока главного поршня,CV,2024,1.0,"1,18ч",,,,,16 days 22:50:00,24410.0,735.0,59,0.03969883641341547
2,13189247,2024-01-18 11:05:00,Забайкальская,"В-СИБ, ВЧДЭ-13 ТАЙШЕТ",3шт ч(к учету 1ч),,,Выщербина на ободе колеса грузового вагона,CV,2024,1.0,,,,,,17 days 01:30:00,24570.0,160.0,60,0.040383299110198494
3,13189062,2024-01-18 13:00:00,Восточно-Сибирская,"З-СИБ, ВЧДЭ-23 БЕЛОВО",,,,Выщербина на ободе колеса грузового вагона,CV,2024,,,,,,,17 days 03:25:00,24685.0,115.0,61,0.04106776180698152
2,13186522,2024-01-19 12:33:00,Восточно-Сибирская,"В-СИБ, ВЧДЭ-10 УЛАН-УДЭ","1шт ч(к учету 0,25ч)","2шт ч(к учету 0,42ч)","1шт ч(к учету 0,2)ч",Нарушение регулировки рычажной передачи,CV,2024,0.0,"0,25ч",0.0,"0,42ч",0.0,,18 days 02:58:00,26098.0,1413.0,62,0.04175222450376454
3,13187322,2024-01-20 07:03:00,Восточно-Сибирская,"В-СИБ, ВЧДЭ-12 СЕВЕРОБАЙКАЛЬСК",,,,Несоответствие норм высоты автосцепки грузового вагона,CV,2024,,,,,,,18 days 21:28:00,27208.0,1110.0,63,0.04243668720054757
2,13187496,2024-01-20 12:11:00,Красноярская,"КРАС, ВЧДЭ-7 КРАСНОЯРСК-ВОСТ","3шт ч(к учету 0,98ч)",,,Технологический нагрев буксового узла,CV,2024,0.0,"0,98ч",,,,,19 days 02:36:00,27516.0,308.0,64,0.043121149897330596
3,13187674,2024-01-20 13:05:00,Южно-Уральская,"Ю-УР, ВЧДЭ-1 ЧЕЛЯБИНСК",,,,Разрыв диафрагмы клапана мягкости,CV,2024,,,,,,,19 days 03:30:00,27570.0,54.0,65,0.04380561259411362
2,13192583,2024-01-20 16:10:00,Забайкальская,"В-СИБ, ВЧДЭ-13 ТАЙШЕТ","1шт ч(к учету 0,5ч)",,,Выщербина на ободе колеса грузового вагона,CV,2024,0.0,"0,5ч",,,,,19 days 06:35:00,27755.0,185.0,66,0.044490075290896644
3,13194339,2024-01-21 00:34:00,Западно-Сибирская,"СВЕРД, ВЧДЭ-4",,,,Неравномерный прокат по кругу катания колеса грузового вагона выше нормы,CV,2024,,,,,,,19 days 14:59:00,28259.0,504.0,67,0.045174537987679675
3,13188358,2024-01-21 08:40:00,Дальневосточная,"Д-ВОСТ, ВЧДЭ-1 ХАБАРОВСК",,,,Неисправность тормозного цилиндра грузового вагона,CV,2024,,,,,,,19 days 23:05:00,28745.0,486.0,68,0.0458590006844627
3,13194956,2024-01-21 08:51:00,Восточно-Сибирская,"З-СИБ, ВЧДЭ-23 БЕЛОВО",,,,Отгиб опорной площадки упора крышки люка,CV,2024,,,,,,,19 days 23:16:00,28756.0,11.0,69,0.04654346338124572
3,13189219,2024-01-21 09:39:00,Западно-Сибирская,"СВЕРД, ВЧДЭ-4",,,,Выщербина на ободе колеса грузового вагона,CV,2024,,,,,,,20 days 00:04:00,28804.0,48.0,70,0.04722792607802875
3,13189509,2024-01-21 10:27:00,Октябрьская,"ОКТ, ВЧДЭ-24 НОВОСОКОЛЬНИКИ",,,,Выщербина на ободе колеса грузового вагона,CV,2024,,,,,,,20 days 00:52:00,28852.0,48.0,71,0.04791238877481177
2,13194041,2024-01-21 19:03:00,Красноярская,"КРАС, ВЧДЭ-7 КРАСНОЯРСК-ВОСТ","1шт ч(к учету 0,25ч)",,,Неправильное включение режимов отпуска воздухораспределителя,CV,2024,0.0,"0,25ч",,,,,20 days 09:28:00,29368.0,516.0,72,0.0485968514715948
3,13191155,2024-01-21 22:43:00,Южно-Уральская,"КРАС, ВЧДЭ-8 АБАКАН",,,,Тонкий гребень колеса грузового вагона,CV,2024,,,,,,,20 days 13:08:00,29588.0,220.0,73,0.049281314168377825
2,13193470,2024-01-22 07:15:00,Восточно-Сибирская,"КРАС, ВЧДЭ-7 КРАСНОЯРСК-ВОСТ","1шт ч(к учету 0,33ч)",,,Выщербина на ободе колеса грузового вагона,CV,2024,0.0,"0,33ч",,,,,20 days 21:40:00,30100.0,512.0,74,0.04996577686516085
2,13190954,2024-01-22 08:25:00,Восточно-Сибирская,"КРАС, ВЧДЭ-8 АБАКАН","1шт ч(к учету 0,67ч)",,,Выщербина на ободе колеса грузового вагона,CV,2024,0.0,"0,67ч",,,,,20 days 22:50:00,30170.0,70.0,75,0.05065023956194387
3,13189817,2024-01-22 13:08:00,Южно-Уральская,"Ю-УР, ВЧДЭ-1 ЧЕЛЯБИНСК",,,,Неисправность автосцепного оборудования грузового вагона,CV,2024,,,,,,,21 days 03:33:00,30453.0,283.0,76,0.0513347022587269
