CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,EVENT_NUMBER,INDEX,SEASON,LAMBDA0,CUSUM_ALARM
2,13217605,2024-02-11 23:20:00,Забайкальская,"ЗАБ, ШЧ-9","6шт ч(к учету 1,6ч)",,,"Контактная система, увеличенное сопротивление",CSH,2024,6.0,"1,6ч",,,,,41 days 13:45:00,59865.0,1221.0,70,0.08984375,Зима,0.0015128593040847,0
1,13221209,2024-02-12 03:39:00,Забайкальская,"Д-ВОСТ, ВЧДЭ-1 ХАБАРОВСК","2шт ч(к учету 3,77ч)",,,Выпадение валика подвески тормозного подвешивания грузового вагона,CV,2024,2.0,"3,77ч",,,,,41 days 18:04:00,60124.0,259.0,71,0.0911458333333333,Зима,0.0015128593040847,0
3,13217892,2024-02-12 05:35:00,Забайкальская,"ЗАБ, ШЧ-6",,,,Влияние посторонних источников питания,CSH,2024,,,,,,,41 days 20:00:00,60240.0,116.0,72,0.0924479166666666,Зима,0.0015128593040847,0
1,13218811,2024-02-12 13:10:00,Забайкальская,"ЗАБ, ШЧ-5","10шт ч(к учету 9,77ч)","2шт ч(к учету 0,7ч)","1шт ч(к учету 0,2)ч","Автопереключатель, разрегулировка контактов",CSH,2024,10.0,"9,77ч",2.0,"0,7ч",1.0,"0,2ч",42 days 03:35:00,60695.0,455.0,73,0.09375,Зима,0.0015128593040847,0
2,13219251,2024-02-13 02:30:00,Забайкальская,"ЗАБ, ШЧ-9","7шт (к учету 6) ч(к учету 4,92ч)","1шт ч(к учету 0,85ч)",,Неисправность устройств электроснабжения,CSH,2024,6.0,"4,92ч",1.0,"0,85ч",,,42 days 16:55:00,61495.0,800.0,74,0.0950520833333333,Зима,0.0015128593040847,0
1,13220839,2024-02-13 16:58:00,Забайкальская,"ЗАБ, ВЧДЭ-3 КАРЫМСКАЯ","3шт ч(к учету 2,57ч)",,,Тонкий гребень колеса грузового вагона,CV,2024,3.0,"2,57ч",,,,,43 days 07:23:00,62363.0,868.0,75,0.0963541666666666,Зима,0.0015128593040847,0
2,13223076,2024-02-14 21:36:00,Забайкальская,"ЗАБ, ВЧДЭ-7 БЕЛОГОРСК","3шт ч(к учету 0,68ч)",,,Изгиб (деформация) триангеля,CV,2024,3.0,"0,68ч",,,,,44 days 12:01:00,64081.0,1718.0,76,0.09765625,Зима,0.0015128593040847,0
2,13228104,2024-02-15 04:25:00,Забайкальская,"КРАС, ВЧДЭ-7 КРАСНОЯРСК-ВОСТ","1шт ч(к учету 0,67ч)",,,Неравномерный прокат по кругу катания колеса грузового вагона выше нормы,CV,2024,1.0,"0,67ч",,,,,44 days 18:50:00,64490.0,409.0,77,0.0989583333333333,Зима,0.0015128593040847,0
2,13223428,2024-02-15 04:51:00,Забайкальская,"ЗАБ, ВЧДЭ-7 БЕЛОГОРСК","5шт ч(к учету 1,77ч)",,,Излом колпака скользуна грузового вагона,CV,2024,5.0,"1,77ч",,,,,44 days 19:16:00,64516.0,26.0,78,0.1002604166666666,Зима,0.0015128593040847,0
1,13223372,2024-02-15 04:55:00,Забайкальская,"ЗАБ, ВЧДЭ-3 КАРЫМСКАЯ","1шт ч(к учету 1,42ч)",,,Неравномерный прокат по кругу катания колеса грузового вагона выше нормы,CV,2024,1.0,"1,42ч",,,,,44 days 19:20:00,64520.0,4.0,79,0.1015625,Зима,0.0015128593040847,0
