CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,EVENT_NUMBER,INDEX,SEASON,LAMBDA0
2,13582801,2024-10-15 09:54:00,Северо-Кавказская,"С-КАВ, ШЧ-19",,"1шт ч(к учету 0,12ч)",,Неисправность устройств электроснабжения,CSH,2024,,,1.0,"0,12ч",,,288 days 02:33:00,414873.0,1746.0,566,0.7676630434782609,Осень,0.0013536899588509
3,13588597,2024-10-15 12:44:00,Северо-Кавказская,"С-КАВ, ШЧ-9",,,,"Не срабатывание (не перегорание), несоответствие номинала",CSH,2024,,,,,,,288 days 05:23:00,415043.0,170.0,567,0.7690217391304348,Осень,0.0013536899588509
3,13585864,2024-10-15 14:54:00,Северо-Кавказская,"С-КАВ, ШЧ-9",,,,"Шкаф ТЩ, неисправность блока питания",CSH,2024,,,,,,,288 days 07:33:00,415173.0,130.0,568,0.7703804347826086,Осень,0.0013536899588509
2,13583465,2024-10-15 14:54:00,Северо-Кавказская,"С-КАВ, ШЧ-4 (Э)","1шт ч(к учету 0,23ч)","1шт ч(к учету 0,13ч)",,Неисправность,CSH,2024,1.0,"0,23ч",1.0,"0,13ч",,,288 days 07:33:00,415173.0,0.0,569,0.7717391304347826,Осень,0.0013536899588509
3,13583891,2024-10-15 21:12:00,Северо-Кавказская,"С-КАВ, ВЧДЭ-11 МАХАЧКАЛА",,,,Другие причины,CV,2024,,,,,,,288 days 13:51:00,415551.0,378.0,570,0.7730978260869565,Осень,0.0013536899588509
2,13585226,2024-10-16 18:30:00,Северо-Кавказская,"С-КАВ, ШЧ-8 (Р)",,,"2шт ч(к учету 0,23)ч","Конденсатор, обрыв",CSH,2024,,,,,2.0,"0,23ч",289 days 11:09:00,416829.0,1278.0,571,0.7744565217391305,Осень,0.0013536899588509
2,13585653,2024-10-17 05:37:00,Северо-Кавказская,"С-КАВ, ИЧ-2 ТАГАНРОГ Ш",,,"1шт ч(к учету 0,1)ч",Необеспечение электропитания подзаряда,CSH,2024,,,,,1.0,"0,1ч",289 days 22:16:00,417496.0,667.0,572,0.7758152173913043,Осень,0.0013536899588509
3,13585772,2024-10-17 07:48:00,Северо-Кавказская,"С-КАВ, ШЧ-12",,,,Нарушение контакта трос/штепсель,CSH,2024,,,,,,,290 days 00:27:00,417627.0,131.0,573,0.7771739130434783,Осень,0.0013536899588509
3,13586339,2024-10-17 12:59:00,Северо-Кавказская,"С-КАВ, ШЧ-5 (Р)",,,,"Внутренний монтаж, обрыв",CSH,2024,,,,,,,290 days 05:38:00,417938.0,311.0,574,0.7785326086956522,Осень,0.0013536899588509
3,13586670,2024-10-17 17:35:00,Северо-Кавказская,"С-КАВ, ИЧ-3 СТАВРОПОЛЬ Ш",,,,"Жилы, сообщение",CSH,2024,,,,,,,290 days 10:14:00,418214.0,276.0,575,0.779891304347826,Осень,0.0013536899588509
3,13587643,2024-10-18 13:00:00,Северо-Кавказская,"С-КАВ, ШЧ-4 (Э)",,,,"Автопереключатель, излом контактных колодок",CSH,2024,,,,,,,291 days 05:39:00,419379.0,1165.0,576,0.78125,Осень,0.0013536899588509
3,13587651,2024-10-18 14:00:00,Северо-Кавказская,"С-КАВ, ШЧ-4 (Э)",,,,"Срабатывание, короткое замыкание в цепи",CSH,2024,,,,,,,291 days 06:39:00,419439.0,60.0,577,0.782608695652174,Осень,0.0013536899588509
3,13590742,2024-10-18 17:10:00,Северо-Кавказская,"С-КАВ, ИЧ-3 СТАВРОПОЛЬ Ш",,,,"Лампы, перегорание основной нити",CSH,2024,,,,,,,291 days 09:49:00,419629.0,190.0,578,0.7839673913043478,Осень,0.0013536899588509
3,13592161,2024-10-19 13:03:00,Северо-Кавказская,"С-КАВ, ШЧ-7",,,,Неисправность,CSH,2024,,,,,,,292 days 05:42:00,420822.0,1193.0,579,0.7853260869565217,Осень,0.0013536899588509
3,13591513,2024-10-20 12:42:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Не срабатывание (не перегорание), воздействие тягового тока",CSH,2024,,,,,,,293 days 05:21:00,422241.0,1419.0,580,0.7866847826086957,Осень,0.0013536899588509
3,13594246,2024-10-20 16:19:00,Северо-Кавказская,"С-КАВ, ИЧ-2 ТАГАНРОГ Ш",,,,"Срабатывание (перегорание), несоответствие номинала",CSH,2024,,,,,,,293 days 08:58:00,422458.0,217.0,581,0.7880434782608695,Осень,0.0013536899588509
2,13589693,2024-10-20 18:16:00,Северо-Кавказская,"С-КАВ, ШЧ-2",,"1шт ч(к учету 0,28ч)",,Нарушение контакта штепсель/рельс,CSH,2024,,,1.0,"0,28ч",,,293 days 10:55:00,422575.0,117.0,582,0.7894021739130435,Осень,0.0013536899588509
2,13589899,2024-10-21 02:29:00,Северо-Кавказская,"С-КАВ, ШЧ-12","5шт ч(к учету 1,5ч)",,,"Жилы, обрыв",CSH,2024,5.0,"1,5ч",,,,,293 days 19:08:00,423068.0,493.0,583,0.7907608695652174,Осень,0.0013536899588509
3,13590922,2024-10-21 19:58:00,Северо-Кавказская,"С-КАВ, ШЧ-3 (Р)",,,,"Контактная система, увеличенное сопротивление контакта",CSH,2024,,,,,,,294 days 12:37:00,424117.0,1049.0,584,0.7921195652173914,Осень,0.0013536899588509
3,13591111,2024-10-22 12:15:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,Ослабление затяжки болтов,CSH,2024,,,,,,,295 days 04:54:00,425094.0,977.0,585,0.7934782608695652,Осень,0.0013536899588509
