CATEGORY,START_TIME,ROAD,DEPARTMENT,YEAR
3,2024-05-14 13:27:00,Октябрьская,CSH,2024
2,2024-05-14 16:47:00,Октябрьская,CSH,2024
3,2024-05-14 20:05:00,Октябрьская,CSH,2024
3,2024-05-15 02:48:00,Октябрьская,CSH,2024
3,2024-05-15 03:05:00,Октябрьская,CSH,2024
3,2024-05-15 07:16:00,Октябрьская,CSH,2024
2,2024-05-15 16:59:00,Октябрьская,CSH,2024
3,2024-05-16 08:05:00,Октябрьская,CSH,2024
3,2024-05-16 17:30:00,Октябрьская,CSH,2024
2,2024-05-17 03:10:00,Октябрьская,CSH,2024
3,2024-05-17 17:20:00,Октябрьская,CSH,2024
2,2024-05-17 23:47:00,Октябрьская,CSH,2024
3,2024-05-18 02:08:00,Октябрьская,CSH,2024
2,2024-05-18 17:40:00,Октябрьская,CSH,2024
2,2024-05-18 17:48:00,Октябрьская,CSH,2024
3,2024-05-18 20:49:00,Октябрьская,CSH,2024
3,2024-05-19 00:12:00,Октябрьская,CSH,2024
3,2024-05-19 13:29:00,Октябрьская,CSH,2024
2,2024-05-19 18:29:00,Октябрьская,CSH,2024
2,2024-05-19 20:10:00,Октябрьская,CSH,2024
3,2024-05-19 21:38:00,Октябрьская,CSH,2024
3,2024-05-20 01:22:00,Октябрьская,CSH,2024
