CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,EVENT_NUMBER,INDEX
3,13172959,2024-01-11 00:50:00,Октябрьская,"ОКТ, ШЧ-17",,,,"Не срабатывание (не перегорание), атмосферные перенапряжения",CSH,2024,,,,,,,9 days 21:05:00,14225.0,246.0,83,0.040897755610972565
2,13173131,2024-01-11 04:47:00,Октябрьская,"ОКТ, ШЧ-11",,,"1шт ч(к учету 0,25)ч","Разрегулировка ДГА, генераторов линий СЦБ",CSH,2024,,,,,0.0,,10 days 01:02:00,14462.0,237.0,84,0.04139650872817955
3,13173358,2024-01-11 05:17:00,Октябрьская,"ОКТ, ШЧ-21",,,,"Срабатывание, коммутационные перенапряжения",CSH,2024,,,,,,,10 days 01:32:00,14492.0,30.0,85,0.041895261845386535
2,13173418,2024-01-11 07:20:00,Октябрьская,"ОКТ, ШЧ-15 (Э)",,,"1шт ч(к учету 0,13)ч",Неисправность устройств электроснабжения,CSH,2024,,,,,0.0,,10 days 03:35:00,14615.0,123.0,86,0.04239401496259352
3,13175323,2024-01-11 15:50:00,Октябрьская,"ОКТ, ИЧ-2 Ш",,,,Просадка напряжения на питающей линии,CSH,2024,,,,,,,10 days 12:05:00,15125.0,510.0,87,0.0428927680798005
2,13205705,2024-01-11 21:47:00,Октябрьская,"ОКТ, ТЧЭ-21","2шт ч(к учету 1,02ч)",,,Неисправность МСУД,CT,2024,1.0,"1,02ч",,,,,10 days 18:02:00,15482.0,357.0,88,0.04339152119700748
3,13175630,2024-01-11 22:28:00,Октябрьская,"ОКТ, ВЧДЭ-28 ВОЛХОВСТРОЙ",,,,Провисание автосцепки грузового вагона,CV,2024,,,,,,,10 days 18:43:00,15523.0,41.0,89,0.04389027431421447
3,13175718,2024-01-12 02:00:00,Октябрьская,"ОКТ, ШЧ-11",,,,"Нарушение контакта в штепсельных розетках, неисправность контактных губок",CSH,2024,,,,,,,10 days 22:15:00,15735.0,212.0,90,0.044389027431421445
2,13175904,2024-01-12 04:00:00,Октябрьская,"ОКТ, ШЧ-5 (Э)",,"3шт (к учету 2) ч(к учету 0,82ч)","2шт ч(к учету 0,23)ч","Курбельный контакт, разрегулировка",CSH,2024,,,2.0,"0,82ч",0.0,,11 days 00:15:00,15855.0,120.0,91,0.04488778054862843
3,13176543,2024-01-12 08:00:00,Октябрьская,"ОКТ, ШЧ-17",,,,"Лампочки индикации, неисправность ячеек индикации",CSH,2024,,,,,,,11 days 04:15:00,16095.0,240.0,92,0.045386533665835414
