iter	Passed	Remaining
1705	3863	2930
1706	3865	2927
1707	3866	2925
1708	3868	2922
1709	3870	2919
1710	3872	2917
1711	3873	2914
1712	3875	2911
1713	3877	2909
1714	3878	2906
1715	3880	2903
1716	3882	2901
1717	3884	2898
1718	3886	2895
1719	3887	2893
1720	3889	2890
1721	3891	2887
1722	3892	2885
1723	3894	2882
1724	3896	2879
1725	3897	2877
1726	3899	2874
1727	3901	2871
1728	3903	2869
1729	3905	2866
1730	3906	2864
1731	3908	2861
1732	3910	2858
1733	3911	2856
1734	3913	2853
1735	3915	2850
1736	3917	2848
1737	3918	2845
1738	3920	2842
1739	3922	2840
1740	3924	2837
1741	3925	2835
1742	3927	2832
1743	3929	2829
1744	3930	2827
1745	3932	2824
1746	3934	2821
1747	3936	2819
1748	3937	2816
1749	3939	2813
1750	3941	2811
1751	3942	2808
1752	3944	2806
1753	3946	2803
1754	3948	2800
1755	3949	2798
1756	3951	2795
1757	3953	2792
1758	3954	2790
1759	3956	2787
1760	3958	2784
1761	3960	2782
1762	3961	2779
1763	3964	2777
1764	3965	2774
1765	3967	2772
1766	3969	2769
1767	3970	2767
1768	3972	2764
1769	3974	2761
1770	3976	2759
1771	3978	2756
1772	3980	2754
1773	3981	2751
1774	3983	2749
1775	3985	2746
1776	3986	2743
1777	3988	2741
1778	3990	2738
1779	3992	2736
1780	3993	2733
1781	3995	2730
1782	3997	2728
1783	3998	2725
1784	4000	2723
1785	4002	2720
1786	4004	2718
1787	4006	2715
1788	4007	2712
1789	4009	2710
1790	4011	2707
1791	4012	2705
1792	4014	2702
1793	4016	2700
1794	4018	2697
1795	4019	2694
1796	4021	2692
1797	4023	2689
1798	4025	2687
1799	4026	2684
1800	4028	2681
1801	4030	2679
1802	4031	2676
1803	4033	2674
1804	4035	2671
1805	4037	2669
1806	4039	2666
1807	4040	2664
1808	4042	2661
1809	4044	2658
1810	4046	2656
1811	4047	2653
1812	4049	2651
1813	4051	2648
1814	4052	2646
1815	4054	2643
1816	4056	2640
1817	4057	2638
1818	4059	2635
1819	4061	2633
1820	4063	2630
1821	4064	2628
1822	4066	2625
1823	4068	2623
1824	4070	2620
1825	4071	2617
1826	4073	2615
1827	4075	2612
1828	4076	2610
1829	4078	2607
1830	4080	2605
1831	4082	2602
1832	4083	2600
1833	4085	2597
1834	4087	2595
1835	4089	2592
1836	4090	2589
1837	4092	2587
1838	4094	2584
1839	4095	2582
1840	4097	2579
1841	4099	2577
1842	4101	2574
1843	4102	2572
1844	4104	2569
1845	4106	2567
1846	4108	2564
1847	4109	2562
1848	4111	2559
1849	4113	2556
1850	4115	2554
1851	4116	2551
1852	4118	2549
1853	4120	2546
1854	4121	2544
1855	4123	2541
1856	4125	2539
1857	4127	2536
1858	4128	2534
1859	4130	2531
1860	4132	2529
1861	4134	2526
1862	4135	2524
1863	4137	2521
1864	4139	2519
1865	4141	2516
1866	4142	2514
1867	4144	2511
1868	4146	2509
1869	4148	2506
1870	4149	2504
1871	4151	2501
1872	4153	2499
1873	4155	2496
1874	4156	2494
1875	4158	2491
1876	4160	2488
1877	4161	2486
1878	4163	2483
1879	4165	2481
1880	4167	2478
1881	4168	2476
1882	4170	2474
1883	4172	2471
1884	4173	2468
1885	4175	2466
1886	4177	2463
1887	4179	2461
1888	4180	2458
1889	4182	2456
1890	4184	2453
1891	4186	2451
1892	4187	2449
1893	4189	2446
1894	4191	2444
1895	4193	2441
1896	4194	2439
1897	4196	2436
1898	4198	2434
1899	4199	2431
1900	4201	2429
1901	4203	2426
1902	4205	2424
1903	4206	2421
1904	4208	2419
1905	4210	2416
1906	4211	2414
1907	4213	2411
1908	4215	2409
1909	4217	2406
1910	4218	2404
1911	4220	2401
1912	4222	2399
1913	4223	2396
1914	4225	2394
1915	4227	2391
1916	4229	2389
1917	4230	2386
1918	4232	2384
1919	4234	2381
1920	4235	2379
1921	4237	2376
1922	4239	2374
1923	4240	2371
1924	4242	2369
1925	4244	2366
1926	4246	2364
1927	4247	2361
1928	4249	2359
1929	4251	2356
1930	4252	2354
1931	4254	2352
1932	4256	2349
1933	4258	2347
1934	4260	2344
1935	4261	2342
1936	4263	2339
1937	4265	2337
1938	4267	2334
1939	4268	2332
1940	4270	2329
1941	4272	2327
1942	4274	2325
1943	4275	2322
1944	4277	2320
1945	4279	2317
1946	4280	2315
1947	4282	2312
1948	4284	2310
1949	4287	2308
1950	4288	2306
1951	4291	2304
1952	4293	2301
1953	4295	2299
1954	4297	2296
1955	4298	2294
1956	4300	2292
1957	4302	2289
1958	4304	2287
1959	4305	2284
1960	4307	2282
1961	4309	2279
1962	4311	2277
1963	4313	2275
1964	4314	2272
1965	4316	2270
1966	4318	2267
1967	4320	2265
1968	4321	2262
1969	4323	2260
1970	4325	2258
1971	4326	2255
1972	4328	2253
1973	4330	2250
1974	4332	2248
1975	4334	2246
1976	4335	2243
1977	4337	2241
1978	4339	2238
1979	4340	2236
1980	4342	2233
1981	4344	2231
1982	4345	2228
1983	4347	2226
1984	4349	2224
1985	4351	2221
1986	4353	2219
1987	4354	2216
1988	4356	2214
1989	4358	2211
1990	4359	2209
1991	4361	2207
1992	4363	2204
1993	4365	2202
1994	4366	2199
1995	4368	2197
1996	4370	2195
1997	4372	2192
1998	4373	2190
1999	4375	2187
2000	4377	2185
2001	4379	2183
2002	4380	2180
2003	4382	2178
2004	4384	2175
2005	4386	2173
2006	4387	2170
2007	4389	2168
2008	4391	2166
2009	4393	2163
2010	4394	2161
2011	4396	2158
2012	4398	2156
2013	4399	2154
2014	4401	2151
2015	4403	2149
2016	4405	2146
2017	4406	2144
2018	4408	2142
2019	4410	2139
2020	4411	2137
2021	4413	2134
2022	4415	2132
2023	4417	2129
2024	4418	2127
2025	4420	2125
2026	4422	2122
2027	4423	2120
2028	4425	2117
2029	4427	2115
2030	4429	2113
2031	4430	2110
2032	4432	2108
2033	4434	2105
2034	4435	2103
2035	4437	2101
2036	4439	2098
2037	4441	2096
2038	4442	2093
2039	4444	2091
2040	4446	2089
2041	4447	2086
2042	4449	2084
2043	4451	2081
2044	4452	2079
2045	4454	2076
2046	4455	2074
2047	4457	2072
2048	4459	2069
2049	4461	2067
2050	4462	2064
2051	4464	2062
2052	4466	2060
2053	4467	2057
2054	4469	2055
2055	4471	2052
2056	4472	2050
2057	4474	2048
2058	4476	2045
2059	4477	2043
2060	4479	2040
2061	4480	2038
2062	4482	2035
2063	4484	2033
2064	4485	2031
2065	4487	2028
2066	4489	2026
2067	4490	2023
2068	4492	2021
2069	4494	2019
2070	4495	2016
2071	4497	2014
2072	4499	2011
2073	4500	2009
2074	4502	2007
2075	4504	2004
2076	4505	2002
2077	4507	2000
2078	4509	1997
2079	4510	1995
2080	4512	1992
2081	4514	1990
2082	4515	1988
2083	4517	1985
2084	4519	1983
2085	4520	1980
2086	4522	1978
2087	4524	1976
2088	4525	1973
2089	4527	1971
2090	4529	1968
2091	4530	1966
2092	4532	1964
2093	4534	1961
2094	4535	1959
2095	4537	1956
2096	4539	1954
2097	4540	1952
2098	4542	1949
2099	4543	1947
2100	4545	1945
2101	4547	1942
2102	4548	1940
2103	4550	1937
2104	4552	1935
2105	4553	1933
2106	4555	1930
2107	4557	1928
2108	4558	1925
2109	4560	1923
2110	4562	1921
2111	4563	1918
2112	4565	1916
2113	4567	1914
2114	4568	1911
2115	4570	1909
2116	4571	1906
2117	4573	1904
2118	4575	1902
2119	4576	1899
2120	4578	1897
2121	4580	1895
2122	4581	1892
2123	4583	1890
2124	4585	1888
2125	4586	1885
2126	4588	1883
2127	4590	1880
2128	4591	1878
2129	4593	1876
2130	4595	1873
2131	4596	1871
2132	4598	1869
2133	4599	1866
2134	4601	1864
2135	4603	1861
2136	4604	1859
2137	4606	1857
2138	4608	1854
2139	4609	1852
2140	4611	1850
2141	4613	1847
2142	4614	1845
2143	4616	1843
2144	4617	1840
2145	4619	1838
2146	4621	1836
2147	4623	1833
2148	4624	1831
2149	4626	1829
2150	4628	1826
2151	4629	1824
2152	4631	1822
2153	4633	1819
2154	4634	1817
2155	4636	1814
2156	4637	1812
2157	4639	1810
2158	4641	1807
2159	4642	1805
2160	4644	1803
2161	4646	1800
2162	4647	1798
2163	4649	1796
2164	4651	1793
2165	4652	1791
2166	4654	1789
2167	4656	1786
2168	4657	1784
2169	4659	1782
2170	4661	1779
2171	4662	1777
2172	4664	1775
2173	4666	1772
2174	4667	1770
2175	4669	1768
2176	4670	1765
2177	4672	1763
2178	4674	1761
2179	4675	1758
2180	4677	1756
2181	4679	1754
2182	4680	1751
2183	4682	1749
2184	4684	1747
2185	4685	1744
2186	4687	1742
2187	4689	1740
2188	4690	1737
2189	4692	1735
2190	4694	1733
2191	4695	1730
2192	4697	1728
2193	4698	1726
2194	4700	1723
2195	4702	1721
2196	4703	1719
2197	4705	1716
2198	4707	1714
2199	4708	1712
2200	4710	1709
2201	4712	1707
2202	4713	1705
2203	4715	1703
2204	4717	1700
2205	4718	1698
2206	4720	1696
2207	4722	1693
2208	4723	1691
2209	4725	1689
2210	4727	1686
2211	4728	1684
2212	4730	1682
2213	4732	1679
2214	4733	1677
2215	4735	1675
2216	4736	1672
2217	4738	1670
2218	4740	1668
2219	4741	1666
2220	4743	1663
2221	4745	1661
2222	4747	1659
2223	4749	1657
2224	4752	1655
2225	4754	1653
2226	4756	1650
2227	4758	1648
2228	4759	1646
2229	4761	1644
2230	4763	1641
2231	4764	1639
2232	4766	1637
2233	4767	1634
2234	4769	1632
2235	4771	1630
2236	4772	1627
2237	4774	1625
2238	4776	1623
2239	4778	1621
2240	4780	1618
2241	4781	1616
2242	4783	1614
2243	4784	1612
2244	4786	1609
2245	4788	1607
2246	4789	1605
2247	4791	1602
2248	4793	1600
2249	4795	1598
2250	4796	1596
2251	4798	1593
2252	4800	1591
2253	4801	1589
2254	4803	1586
2255	4805	1584
2256	4807	1582
2257	4808	1580
2258	4810	1578
2259	4812	1575
2260	4814	1573
2261	4815	1571
2262	4817	1568
2263	4819	1566
2264	4821	1564
2265	4822	1562
2266	4824	1559
2267	4826	1557
2268	4828	1555
2269	4829	1553
2270	4831	1551
2271	4833	1548
2272	4835	1546
2273	4837	1544
2274	4838	1542
2275	4840	1539
2276	4842	1537
2277	4844	1535
2278	4845	1533
2279	4847	1530
2280	4849	1528
2281	4851	1526
2282	4852	1524
2283	4854	1521
2284	4856	1519
2285	4857	1517
2286	4859	1515
2287	4861	1512
2288	4863	1510
2289	4864	1508
2290	4866	1506
2291	4868	1503
2292	4870	1501
2293	4871	1499
2294	4873	1497
2295	4875	1494
2296	4877	1492
2297	4878	1490
2298	4880	1488
2299	4882	1486
2300	4884	1483
2301	4886	1481
2302	4888	1479
2303	4890	1477
2304	4891	1474
2305	4893	1472
2306	4895	1470
2307	4897	1468
2308	4899	1466
2309	4900	1463
2310	4902	1461
2311	4904	1459
2312	4906	1457
2313	4907	1454
2314	4909	1452
2315	4911	1450
2316	4913	1448
2317	4914	1445
2318	4916	1443
2319	4918	1441
2320	4919	1439
2321	4921	1437
2322	4923	1434
2323	4924	1432
2324	4926	1430
2325	4928	1428
2326	4930	1425
2327	4931	1423
2328	4933	1421
2329	4935	1419
2330	4937	1416
2331	4938	1414
2332	4940	1412
2333	4942	1410
2334	4943	1407
2335	4945	1405
2336	4947	1403
2337	4949	1401
2338	4950	1399
2339	4952	1396
2340	4954	1394
2341	4956	1392
2342	4957	1390
2343	4959	1387
2344	4961	1385
2345	4963	1383
2346	4964	1381
2347	4966	1379
2348	4968	1376
2349	4969	1374
2350	4971	1372
2351	4973	1370
2352	4975	1367
2353	4976	1365
2354	4978	1363
2355	4980	1361
2356	4981	1359
2357	4983	1356
2358	4985	1354
2359	4987	1352
2360	4988	1350
2361	4990	1347
2362	4992	1345
2363	4993	1343
2364	4995	1341
2365	4997	1339
2366	4999	1336
2367	5000	1334
2368	5002	1332
2369	5004	1330
2370	5006	1328
2371	5007	1325
2372	5009	1323
2373	5011	1321
2374	5012	1319
2375	5014	1316
2376	5016	1314
2377	5018	1312
2378	5019	1310
2379	5021	1308
2380	5023	1306
2381	5025	1303
2382	5027	1301
2383	5028	1299
2384	5030	1297
2385	5032	1294
2386	5033	1292
2387	5035	1290
2388	5037	1288
2389	5038	1286
2390	5040	1283
2391	5042	1281
2392	5044	1279
2393	5045	1277
2394	5047	1275
2395	5049	1272
2396	5050	1270
2397	5052	1268
2398	5054	1266
2399	5056	1264
2400	5057	1261
2401	5059	1259
2402	5061	1257
2403	5062	1255
2404	5064	1252
2405	5066	1250
2406	5067	1248
2407	5069	1246
2408	5071	1244
2409	5073	1241
2410	5074	1239
2411	5076	1237
2412	5078	1235
2413	5079	1233
2414	5081	1230
2415	5083	1228
2416	5085	1226
2417	5086	1224
2418	5088	1222
2419	5090	1219
2420	5091	1217
2421	5093	1215
2422	5095	1213
2423	5096	1211
2424	5098	1208
2425	5100	1206
2426	5102	1204
2427	5103	1202
2428	5105	1200
2429	5107	1198
2430	5109	1195
2431	5110	1193
2432	5112	1191
2433	5114	1189
2434	5116	1187
2435	5117	1184
2436	5119	1182
2437	5121	1180
2438	5122	1178
2439	5124	1176
2440	5126	1173
2441	5128	1171
2442	5129	1169
2443	5131	1167
2444	5133	1165
2445	5134	1163
2446	5136	1160
2447	5138	1158
2448	5140	1156
2449	5141	1154
2450	5143	1152
2451	5145	1149
2452	5146	1147
2453	5148	1145
2454	5150	1143
2455	5152	1141
2456	5153	1139
2457	5155	1136
2458	5157	1134
2459	5159	1132
2460	5160	1130
2461	5162	1128
2462	5164	1126
2463	5166	1123
2464	5168	1121
2465	5169	1119
2466	5171	1117
2467	5173	1115
2468	5175	1112
2469	5176	1110
2470	5178	1108
2471	5180	1106
2472	5182	1104
2473	5183	1102
2474	5185	1099
2475	5187	1097
2476	5188	1095
2477	5190	1093
2478	5192	1091
2479	5194	1089
2480	5195	1086
2481	5197	1084
2482	5199	1082
2483	5200	1080
2484	5202	1078
2485	5204	1076
2486	5206	1073
2487	5208	1071
2488	5210	1069
2489	5213	1067
2490	5215	1065
2491	5217	1063
2492	5218	1061
2493	5220	1059
2494	5222	1057
2495	5224	1054
2496	5225	1052
2497	5227	1050
2498	5229	1048
2499	5230	1046
2500	5232	1044
2501	5234	1041
2502	5236	1039
2503	5238	1037
2504	5240	1035
2505	5241	1033
2506	5243	1031
2507	5245	1028
2508	5246	1026
2509	5248	1024
2510	5250	1022
2511	5252	1020
2512	5254	1018
2513	5256	1016
2514	5257	1013
2515	5259	1011
2516	5261	1009
2517	5262	1007
2518	5264	1005
2519	5266	1003
2520	5267	1000
2521	5269	998
2522	5271	996
2523	5273	994
2524	5275	992
2525	5277	990
2526	5279	988
2527	5280	985
2528	5282	983
2529	5284	981
2530	5286	979
2531	5288	977
2532	5290	975
2533	5292	973
2534	5294	971
2535	5296	969
2536	5297	966
2537	5299	964
2538	5301	962
2539	5303	960
2540	5304	958
2541	5306	956
2542	5308	953
2543	5310	951
2544	5311	949
2545	5313	947
2546	5315	945
2547	5316	943
2548	5318	941
2549	5320	938
2550	5322	936
2551	5323	934
2552	5325	932
2553	5327	930
2554	5329	928
2555	5330	925
2556	5332	923
2557	5334	921
2558	5335	919
2559	5337	917
2560	5339	915
2561	5340	913
2562	5342	910
2563	5344	908
2564	5346	906
2565	5347	904
2566	5349	902
2567	5351	900
2568	5352	898
2569	5354	895
2570	5356	893
2571	5357	891
2572	5359	889
2573	5361	887
2574	5363	885
2575	5364	883
2576	5366	880
2577	5368	878
2578	5370	876
2579	5371	874
2580	5373	872
2581	5375	870
2582	5377	868
2583	5378	865
2584	5380	863
2585	5382	861
2586	5383	859
2587	5385	857
2588	5387	855
2589	5389	853
2590	5390	850
2591	5392	848
2592	5394	846
2593	5395	844
2594	5397	842
2595	5399	840
2596	5401	838
2597	5403	836
2598	5404	833
2599	5406	831
2600	5408	829
2601	5409	827
2602	5411	825
2603	5413	823
2604	5415	821
2605	5417	819
2606	5418	816
2607	5420	814
2608	5422	812
2609	5424	810
2610	5425	808
2611	5427	806
2612	5429	804
2613	5430	801
2614	5432	799
2615	5434	797
2616	5436	795
2617	5438	793
2618	5439	791
2619	5441	789
2620	5443	787
2621	5445	784
2622	5446	782
2623	5448	780
2624	5450	778
2625	5451	776
2626	5453	774
2627	5455	772
2628	5456	770
2629	5458	767
2630	5460	765
2631	5462	763
2632	5463	761
2633	5465	759
2634	5467	757
2635	5469	755
2636	5470	753
2637	5472	750
2638	5474	748
2639	5475	746
2640	5477	744
2641	5479	742
2642	5480	740
2643	5482	738
2644	5484	736
2645	5485	733
2646	5487	731
2647	5489	729
2648	5490	727
2649	5492	725
2650	5494	723
2651	5495	721
2652	5497	719
2653	5499	716
2654	5500	714
2655	5502	712
2656	5503	710
2657	5505	708
2658	5507	706
2659	5508	704
2660	5510	702
2661	5512	699
2662	5513	697
2663	5515	695
2664	5517	693
2665	5518	691
2666	5520	689
2667	5522	687
2668	5523	685
2669	5525	682
2670	5527	680
2671	5528	678
2672	5530	676
2673	5531	674
2674	5533	672
2675	5535	670
2676	5536	668
2677	5538	665
2678	5539	663
2679	5541	661
2680	5543	659
2681	5544	657
2682	5546	655
2683	5548	653
2684	5549	651
2685	5551	648
2686	5553	646
2687	5554	644
2688	5556	642
2689	5558	640
2690	5559	638
2691	5561	636
2692	5563	634
2693	5564	632
2694	5566	629
2695	5568	627
2696	5569	625
2697	5571	623
2698	5572	621
2699	5574	619
2700	5576	617
2701	5577	615
2702	5579	613
2703	5581	610
2704	5582	608
2705	5584	606
2706	5586	604
2707	5587	602
2708	5589	600
2709	5591	598
2710	5592	596
2711	5594	594
2712	5595	591
2713	5597	589
2714	5599	587
2715	5601	585
2716	5602	583
2717	5604	581
2718	5606	579
2719	5607	577
2720	5609	575
2721	5610	573
2722	5612	570
2723	5614	568
2724	5615	566
2725	5617	564
2726	5619	562
2727	5620	560
2728	5622	558
2729	5624	556
2730	5625	554
2731	5627	552
2732	5629	549
2733	5630	547
2734	5632	545
2735	5634	543
2736	5635	541
2737	5637	539
2738	5638	537
2739	5640	535
2740	5642	533
2741	5643	531
2742	5645	528
2743	5647	526
2744	5648	524
2745	5650	522
2746	5652	520
2747	5653	518
2748	5655	516
2749	5656	514
2750	5658	512
2751	5660	510
2752	5661	507
2753	5663	505
2754	5665	503
2755	5667	501
2756	5669	499
2757	5671	497
2758	5674	495
2759	5676	493
2760	5677	491
2761	5679	489
2762	5680	487
2763	5682	485
2764	5684	483
2765	5685	481
2766	5687	478
2767	5689	476
2768	5690	474
2769	5692	472
2770	5694	470
2771	5695	468
2772	5697	466
2773	5699	464
2774	5700	462
2775	5702	460
2776	5704	458
2777	5705	455
2778	5707	453
2779	5708	451
2780	5710	449
2781	5712	447
2782	5714	445
2783	5716	443
2784	5717	441
2785	5719	439
2786	5720	437
2787	5722	435
2788	5724	433
2789	5725	430
2790	5727	428
2791	5729	426
2792	5730	424
2793	5732	422
2794	5734	420
2795	5735	418
2796	5737	416
2797	5738	414
2798	5740	412
2799	5742	410
2800	5743	408
2801	5745	406
2802	5747	403
2803	5748	401
2804	5750	399
2805	5752	397
2806	5754	395
2807	5755	393
2808	5757	391
2809	5759	389
2810	5760	387
2811	5762	385
2812	5763	383
2813	5765	381
2814	5767	379
2815	5768	376
2816	5770	374
2817	5772	372
2818	5773	370
2819	5775	368
2820	5777	366
2821	5778	364
2822	5780	362
2823	5781	360
2824	5783	358
2825	5785	356
2826	5786	354
2827	5788	352
2828	5790	350
2829	5791	347
2830	5793	345
2831	5795	343
2832	5796	341
2833	5798	339
2834	5800	337
2835	5802	335
2836	5803	333
2837	5805	331
2838	5807	329
2839	5809	327
2840	5810	325
2841	5812	323
2842	5814	321
2843	5816	319
2844	5818	316
2845	5819	314
2846	5821	312
2847	5823	310
2848	5824	308
2849	5826	306
2850	5828	304
2851	5830	302
2852	5832	300
2853	5833	298
2854	5835	296
2855	5837	294
2856	5838	292
2857	5840	290
2858	5842	288
2859	5844	286
2860	5845	284
2861	5847	281
2862	5849	279
2863	5851	277
2864	5852	275
2865	5854	273
2866	5856	271
2867	5857	269
2868	5859	267
2869	5861	265
2870	5863	263
2871	5864	261
2872	5866	259
2873	5868	257
2874	5870	255
2875	5871	253
2876	5873	251
2877	5875	249
2878	5877	247
2879	5878	244
2880	5880	242
2881	5882	240
2882	5883	238
2883	5885	236
2884	5887	234
2885	5889	232
2886	5890	230
2887	5892	228
2888	5894	226
2889	5896	224
2890	5897	222
2891	5899	220
2892	5901	218
2893	5902	216
2894	5904	214
2895	5906	212
2896	5907	210
2897	5909	208
2898	5911	205
2899	5913	203
2900	5914	201
2901	5916	199
2902	5918	197
2903	5919	195
2904	5921	193
2905	5923	191
2906	5925	189
2907	5926	187
2908	5928	185
2909	5930	183
2910	5932	181
2911	5933	179
2912	5935	177
2913	5937	175
2914	5938	173
2915	5940	171
2916	5942	169
2917	5944	167
2918	5945	164
2919	5947	162
2920	5949	160
2921	5951	158
2922	5952	156
2923	5954	154
2924	5956	152
2925	5957	150
2926	5959	148
2927	5961	146
2928	5963	144
2929	5964	142
2930	5966	140
2931	5968	138
2932	5969	136
2933	5971	134
2934	5973	132
2935	5975	130
2936	5976	128
2937	5978	126
2938	5980	124
2939	5982	122
2940	5983	120
2941	5985	118
2942	5987	115
2943	5989	113
2944	5990	111
2945	5992	109
2946	5994	107
2947	5996	105
2948	5997	103
2949	5999	101
2950	6001	99
2951	6002	97
2952	6004	95
2953	6006	93
2954	6008	91
2955	6009	89
2956	6011	87
2957	6013	85
2958	6014	83
2959	6016	81
2960	6018	79
2961	6020	77
2962	6022	75
2963	6023	73
2964	6025	71
2965	6027	69
2966	6028	67
2967	6030	65
2968	6032	62
2969	6033	60
2970	6035	58
2971	6037	56
2972	6039	54
2973	6040	52
2974	6042	50
2975	6044	48
2976	6045	46
2977	6047	44
2978	6049	42
2979	6050	40
2980	6052	38
2981	6054	36
2982	6056	34
2983	6057	32
2984	6059	30
2985	6061	28
2986	6063	26
2987	6064	24
2988	6066	22
2989	6068	20
2990	6070	18
2991	6071	16
2992	6073	14
2993	6075	12
2994	6076	10
2995	6078	8
2996	6080	6
2997	6082	4
2998	6083	2
2999	6085	0
