CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT
3,13407216,2024-06-15 18:01:00,Октябрьская,"ОКТ, ШЧ-5 (Э)",,,,"Курбельный контакт, разрегулировка",CSH,2024,,,,,,
2,13407298,2024-06-15 20:00:00,Октябрьская,"ОКТ, ШЧ-19","1шт ч(к учету 0,57ч)","1шт ч(к учету 0,18ч)",,"Трансформаторы, короткое замыкание обмотки",CSH,2024,1.0,"0,57ч",1.0,"0,18ч",,
3,13407299,2024-06-15 20:00:00,Октябрьская,"ОКТ, ШЧ-19",,,,"Трансформаторы, короткое замыкание обмотки",CSH,2024,,,,,,
3,13407300,2024-06-15 20:00:00,Октябрьская,"ОКТ, ШЧ-19",,,,"Трансформаторы, короткое замыкание обмотки",CSH,2024,,,,,,
3,13407368,2024-06-15 22:01:00,Октябрьская,"ОКТ, ИЧ-2 Ш",,,,Обрыв жил кабеля линий СЦБ напряжением 6 кВ,CSH,2024,,,,,,
3,13407462,2024-06-16 02:38:00,Октябрьская,"ОКТ, ШЧ-19",,,,"Трансформатор, обрыв обмотки",CSH,2024,,,,,,
2,13407695,2024-06-16 09:41:00,Октябрьская,"ОКТ, ИЧ-2 Ш","1шт ч(к учету 0,27ч)",,,"Контактная система, подгар контактов",CSH,2024,1.0,"0,27ч",,,,
2,13407804,2024-06-16 11:58:00,Октябрьская,"ОКТ, ШЧ-19",,"1шт ч(к учету 0,1ч)",,"Контактная система, сваривание контактов",CSH,2024,,,1.0,"0,1ч",,
2,13408096,2024-06-16 18:26:00,Октябрьская,"ОКТ, ШЧ-11",,,"2шт ч(к учету 0,2)ч",Обрыв,CSH,2024,,,,,2.0,"0,2ч"
3,13408134,2024-06-16 20:00:00,Октябрьская,"ОКТ, ИЧ-2 Ш",,,,Обрыв жил кабеля линий СЦБ напряжением 6 кВ,CSH,2024,,,,,,
3,13408705,2024-06-17 08:32:00,Октябрьская,"ОКТ, ШЧ-14 (Р)",,,,"Контактная система, увеличенное сопротивление",CSH,2024,,,,,,
2,13411650,2024-06-18 15:09:00,Октябрьская,"ОКТ, ШЧ-17",,"1шт ч(к учету 0,17ч)",,"Выпрямительные элементы, повреждение пайки выводов",CSH,2024,,,1.0,"0,17ч",,
3,13410749,2024-06-18 15:53:00,Октябрьская,"ОКТ, ШЧ-12",,,,"Срабатывание, несоответствие номинала",CSH,2024,,,,,,
2,13412425,2024-06-19 23:41:00,Октябрьская,"ОКТ, ШЧ-12","1шт ч(к учету 0,43ч)",,"2шт (к учету 1) ч(к учету 0,3)ч",Неисправность аппаратной части АРМ,CSH,2024,1.0,"0,43ч",,,1.0,"0,3ч"
3,13412511,2024-06-20 02:13:00,Октябрьская,"ОКТ, ИЧ-2 Ш",,,,Плохой контакт зажимов линий СЦБ,CSH,2024,,,,,,
3,13412512,2024-06-20 03:38:00,Октябрьская,"ОКТ, ШЧ-3",,,,Сообщение выводных клемм,CSH,2024,,,,,,
2,13412566,2024-06-20 05:15:00,Октябрьская,"ОКТ, ШЧ-16 (Р)",,"1шт ч(к учету 0,7ч)",,"Обмотка, обрыв обмотки",CSH,2024,,,1.0,"0,7ч",,
2,13413006,2024-06-20 10:50:00,Октябрьская,"ОКТ, ШЧ-11",,,"1шт ч(к учету 0,1)ч","Жилы, обрыв",CSH,2024,,,,,1.0,"0,1ч"
2,13413196,2024-06-20 12:29:00,Октябрьская,"ОКТ, ШЧ-8","7шт ч(к учету 2,23ч)","3шт ч(к учету 0,57ч)",,"Электродвигатель, постоянного тока (МСП, ДСП), обрыв внутреннего монтажа",CSH,2024,7.0,"2,23ч",3.0,"0,57ч",,
2,13413558,2024-06-20 18:20:00,Октябрьская,"ОКТ, ШЧ-9 (Э)","3шт ч(к учету 1,27ч)",,,Отключение полуобмоток дроссель-трансформатора контактной сети,CSH,2024,3.0,"1,27ч",,,,
