CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT
3,13513668,2024-08-31 00:14:00,Дальневосточная,"Д-ВОСТ, ИЧ Ш САХАЛИН",,,,"Контактная система, подгар контактов",CSH,2024,,,,,,
1,13512424,2024-08-31 03:17:00,Дальневосточная,"Д-ВОСТ, ШЧ-3 (Э)","9шт ч(к учету 4,55ч)",,,"Срабатывание, коммутационные перенапряжения",CSH,2024,4.0,"4,55ч",,,,
3,13514126,2024-08-31 11:14:00,Дальневосточная,"Д-ВОСТ, ШЧ-12 (Э)",,,,Зависание ПО,CSH,2024,,,,,,
2,13512950,2024-08-31 22:00:00,Дальневосточная,"Д-ВОСТ, ШЧ-14 (Э)","1шт ч(к учету 0,37ч)",,,Деформация,CSH,2024,0.0,"0,37ч",,,,
2,13513386,2024-09-01 13:06:00,Дальневосточная,"Д-ВОСТ, ШЧ-7 (Р)","1шт ч(к учету 0,53ч)",,,"Лампы, перегорание основной нити",CSH,2024,0.0,"0,53ч",,,,
3,13513856,2024-09-01 13:30:00,Дальневосточная,"Д-ВОСТ, ШЧ-7 (Р)",,,,"Резистор, обрыв",CSH,2024,,,,,,
3,13513901,2024-09-02 07:20:00,Дальневосточная,"Д-ВОСТ, ШЧ-14 (Э)",,,,"Диод, пробой",CSH,2024,,,,,,
3,13514154,2024-09-02 10:30:00,Дальневосточная,"Д-ВОСТ, ШЧ-8 (Э)",,,,"Срабатывание, воздействие тягового тока",CSH,2024,,,,,,
3,13515158,2024-09-03 03:20:00,Дальневосточная,"Д-ВОСТ, ШЧ-3 (Э)",,,,Неисправность петель связи,CSH,2024,,,,,,
3,13515164,2024-09-03 04:08:00,Дальневосточная,"Д-ВОСТ, ШЧ-14 (Э)",,,,"Лампы, перегорание основной нити",CSH,2024,,,,,,
1,13516126,2024-09-03 11:28:00,Дальневосточная,"Д-ВОСТ, ШЧ-14 (Э)","3шт ч(к учету 2,32ч)",,,"Срабатывание, воздействие тягового тока",CSH,2024,2.0,"2,32ч",,,,
3,13516721,2024-09-03 14:45:00,Дальневосточная,"Д-ВОСТ, ШЧ-14 (Э)",,,,Касание закруток,CSH,2024,,,,,,
3,13519156,2024-09-04 15:00:00,Дальневосточная,"Д-ВОСТ, ШЧ-12 (Э)",,,,Просадка напряжения на питающей линии,CSH,2024,,,,,,
3,13520826,2024-09-04 15:28:00,Дальневосточная,"Д-ВОСТ, ШЧ-12 (Э)",,,,Излом штепселя,CSH,2024,,,,,,
3,13519461,2024-09-04 16:30:00,Дальневосточная,"Д-ВОСТ, ШЧ-12 (Э)",,,,Излом штепселя,CSH,2024,,,,,,
2,13519742,2024-09-04 22:42:00,Дальневосточная,"Д-ВОСТ, ШЧ-14 (Э)","1шт ч(к учету 0,52ч)",,,"Стрелочный ОК, МОТ1, неисправность",CSH,2024,0.0,"0,52ч",,,,
2,13519829,2024-09-05 00:50:00,Дальневосточная,"Д-ВОСТ, ШЧ-14 (Э)","2шт ч(к учету 0,63ч)",,,"Светодиоды, неисправность",CSH,2024,0.0,"0,63ч",,,,
2,13523230,2024-09-06 06:15:00,Дальневосточная,"Д-ВОСТ, ШЧ-14 (Э)","2шт ч(к учету 1,1ч)",,,Обрыв обмотки блока фазного,CSH,2024,1.0,"1,1ч",,,,
2,13522698,2024-09-06 07:54:00,Дальневосточная,"Д-ВОСТ, ШЧ-2 (Э)",,"3шт (к учету 2) ч(к учету 0,62ч)",,"Срабатывание, коммутационные перенапряжения",CSH,2024,,,2.0,"0,62ч",,
2,13522942,2024-09-06 09:43:00,Дальневосточная,"Д-ВОСТ, ШЧ-4 (Р)",,"1шт ч(к учету 0,4ч)","1шт ч(к учету 0,22)ч","Контактная система, увеличенное сопротивление",CSH,2024,,,0.0,"0,4ч",0.0,
2,13523849,2024-09-06 14:44:00,Дальневосточная,"Д-ВОСТ, ШЧ-3 (Э)","11шт (к учету 8) ч(к учету 4,22ч)",,,"Срабатывание, несоответствие номинала",CSH,2024,8.0,"4,22ч",,,,
3,13525477,2024-09-07 01:45:00,Дальневосточная,"Д-ВОСТ, ШЧ-12 (Э)",,,,"Срабатывание, несоответствие номинала",CSH,2024,,,,,,
3,13526606,2024-09-07 03:45:00,Дальневосточная,"Д-ВОСТ, ШЧ-3 (Э)",,,,Закорачивание РЦ касание тросов рельса,CSH,2024,,,,,,
1,13524752,2024-09-07 08:14:00,Дальневосточная,"Д-ВОСТ, ШЧ-14 (Э)","1шт ч(к учету 1,07ч)",,,Деформация,CSH,2024,1.0,"1,07ч",,,,
3,13529902,2024-09-08 07:15:00,Дальневосточная,"Д-ВОСТ, ШЧ-12 (Э)",,,,"Конденсатор, снижение емкости конденсатора",CSH,2024,,,,,,
3,13525804,2024-09-08 15:00:00,Дальневосточная,"Д-ВОСТ, ШЧ-14 (Э)",,,,Нарушение контакта наконечник/вывод ДТ,CSH,2024,,,,,,
2,13525893,2024-09-08 21:50:00,Дальневосточная,"Д-ВОСТ, ШЧ-12 (Э)","4шт ч(к учету 1,08ч)",,,"Срабатывание (перегорание), атмосферные перенапряжения",CSH,2024,1.0,"1,08ч",,,,
2,13526412,2024-09-09 07:44:00,Дальневосточная,"Д-ВОСТ, ШЧ-2 (Э)","1шт ч(к учету 0,35ч)","1шт ч(к учету 0,15ч)",,"Нарушение контакта в штепсельных розетках, неисправность контактных губок",CSH,2024,0.0,"0,35ч",0.0,"0,15ч",,
2,13528770,2024-09-10 08:04:00,Дальневосточная,"Д-ВОСТ, ШЧ-6 (Э)","1шт ч(к учету 0,35ч)",,,"Контактная система, увеличенное сопротивление контакта",CSH,2024,0.0,"0,35ч",,,,
1,13530536,2024-09-10 15:35:00,Дальневосточная,"Д-ВОСТ, ШЧ-8 (Э)","9шт ч(к учету 8,45ч)",,,Обрыв монтажного провода,CSH,2024,8.0,"8,45ч",,,,
2,13531471,2024-09-11 10:04:00,Дальневосточная,"Д-ВОСТ, ШЧ-14 (Э)","1шт ч(к учету 0,52ч)","1шт ч(к учету 0,18ч)",,"Нарушение контакта в разъемах блоков, неисправность контактных губок",CSH,2024,0.0,"0,52ч",0.0,"0,18ч",,
3,13531532,2024-09-11 10:25:00,Дальневосточная,"Д-ВОСТ, ШЧ-13 (Э)",,,,Нарушение количества охлаждающей жидкости,CSH,2024,,,,,,
2,13534912,2024-09-12 16:44:00,Дальневосточная,"Д-ВОСТ, ШЧ-2 (Э)",,"1шт ч(к учету 0,1ч)",,"Диод, обрыв",CSH,2024,,,0.0,"0,1ч",,
3,13535185,2024-09-12 21:27:00,Дальневосточная,"Д-ВОСТ, ШЧ-9 (Э)",,,,"Внутренний монтаж, неисправность микросхемы",CSH,2024,,,,,,
3,13537200,2024-09-13 23:30:00,Дальневосточная,"Д-ВОСТ, ШЧ-2 (Э)",,,,"Срабатывание, атмосферные перенапряжения",CSH,2024,,,,,,
2,13537204,2024-09-14 03:42:00,Дальневосточная,"Д-ВОСТ, ШЧ-2 (Э)","4шт ч(к учету 1,02ч)",,,"Короткое замыкание, металлической стружкой, проволокой в стыке",CSH,2024,1.0,"1,02ч",,,,
2,13538210,2024-09-15 08:19:00,Дальневосточная,"Д-ВОСТ, ШЧ-8 (Э)","4шт ч(к учету 2,48ч)",,,Отсутствие,CSH,2024,2.0,"2,48ч",,,,
2,13538443,2024-09-15 14:49:00,Дальневосточная,"Д-ВОСТ, ШЧ-2 (Э)","8шт ч(к учету 2,5ч)",,,Потеря контакта в соединениях датчика,CSH,2024,2.0,"2,5ч",,,,
2,13538573,2024-09-15 17:35:00,Дальневосточная,"Д-ВОСТ, ШЧ-2 (Э)","11шт (к учету 8) ч(к учету 3,75ч)",,,"Срабатывание, воздействие тягового тока",CSH,2024,8.0,"3,75ч",,,,
2,13545671,2024-09-16 21:43:00,Дальневосточная,"Д-ВОСТ, ШЧ-3 (Э)","7шт ч(к учету 2,98ч)",,,Потеря контакта на посту,CSH,2024,2.0,"2,98ч",,,,
2,13540321,2024-09-17 04:28:00,Дальневосточная,"Д-ВОСТ, ШЧ-2 (Э)","6шт (к учету 5) ч(к учету 1,77ч)","1шт ч(к учету 0,15ч)",,"Срабатывание, коммутационные перенапряжения",CSH,2024,5.0,"1,77ч",0.0,"0,15ч",,
2,13542062,2024-09-18 03:23:00,Дальневосточная,"Д-ВОСТ, ШЧ-2 (Э)","3шт ч(к учету 0,55ч)",,,"Срабатывание, воздействие тягового тока",CSH,2024,0.0,"0,55ч",,,,
3,13542897,2024-09-18 11:58:00,Дальневосточная,"Д-ВОСТ, ШЧ-7 (Р)","2шт ч(к учету 0,13ч)",,,"Срабатывание (перегорание), воздействие тягового тока",CSH,2024,0.0,"0,13ч",,,,
3,13543020,2024-09-18 12:06:00,Дальневосточная,"Д-ВОСТ, ШЧ-14 (Э)",,,,"Срабатывание (перегорание), несоответствие номинала",CSH,2024,,,,,,
2,13545634,2024-09-20 07:00:00,Дальневосточная,"Д-ВОСТ, ШЧ-3 (Э)","1шт ч(к учету 0,65ч)",,,"Жилы, внутренний обрыв",CSH,2024,0.0,"0,65ч",,,,
3,13546418,2024-09-20 20:05:00,Дальневосточная,"Д-ВОСТ, ШЧ-2 (Э)",,,,"Обрыв троса, при путевых работах",CSH,2024,,,,,,
3,13549970,2024-09-20 23:54:00,Дальневосточная,"Д-ВОСТ, ШЧ-13 (Э)",,,,"Фрикционное сцепление, нарушение регулировки усилия перевода",CSH,2024,,,,,,
3,13546815,2024-09-21 06:30:00,Дальневосточная,"Д-ВОСТ, ШЧ-14 (Э)",,,,Отсутствие,CSH,2024,,,,,,
2,13547193,2024-09-21 16:16:00,Дальневосточная,"Д-ВОСТ, ШЧ-9 (Э)","1шт ч(к учету 0,3ч)",,,"Ламподержатель, нарушение контакта",CSH,2024,0.0,"0,3ч",,,,
